GO,ERZ3455800,ERZ3455810,ERZ3455820,ERZ3455830,ERZ3455840,ERZ3455850,ERZ3455860,ERZ3455870,ERZ3455880,ERZ3455890,ERZ3455900,ERZ3455791,ERZ3455801,ERZ3455811,ERZ3455821,ERZ3455831,ERZ3455841,ERZ3455851,ERZ3455861,ERZ3455871,ERZ3455881,ERZ3455891,ERZ3455792,ERZ3455802,ERZ3455812,ERZ3455822,ERZ3455832,ERZ3455842,ERZ3455852,ERZ3455862,ERZ3455872,ERZ3455882,ERZ3455892,ERZ3455793,ERZ3455803,ERZ3455813,ERZ3455823,ERZ3455833,ERZ3455843,ERZ3455853,ERZ3455863,ERZ3455873,ERZ3455883,ERZ3455893,ERZ3455794,ERZ3455804,ERZ3455814,ERZ3455824,ERZ3455834,ERZ3455844,ERZ3455854,ERZ3455864,ERZ3455874,ERZ3455884,ERZ3455894,ERZ3455795,ERZ3455805,ERZ3455815,ERZ3455825,ERZ3455835,ERZ3455845,ERZ3455855,ERZ3455865,ERZ3455875,ERZ3455885,ERZ3455895,ERZ3455796,ERZ3455806,ERZ3455816,ERZ3455826,ERZ3455836,ERZ3455846,ERZ3455856,ERZ3455866,ERZ3455876,ERZ3455886,ERZ3455896,ERZ3455797,ERZ3455807,ERZ3455817,ERZ3455827,ERZ3455837,ERZ3455847,ERZ3455857,ERZ3455867,ERZ3455877,ERZ3455887,ERZ3455897,ERZ3455798,ERZ3455808,ERZ3455818,ERZ3455828,ERZ3455838,ERZ3455848,ERZ3455858,ERZ3455868,ERZ3455878,ERZ3455888,ERZ3455898,ERZ3455799,ERZ3455809,ERZ3455819,ERZ3455829,ERZ3455839,ERZ3455849,ERZ3455859,ERZ3455869,ERZ3455879,ERZ3455889,ERZ3455899
GO:0009341,1.51851394,2.071882007,1.755874856,2.053078443,0.954242509,1.86332286,1.146128036,1.146128036,1.770852012,1.908485019,2.660865478,0.477121255,1.380211242,1.633468456,1.146128036,1.968482949,1.322219295,1.681241237,2.361727836,1.505149978,1.447158031,2,0.301029996,1.301029996,0.77815125,1.230448921,1.929418926,1.72427587,1.716003344,0.698970004,2.096910013,1.740362689,1.447158031,1.204119983,1.949390007,0.477121255,1.698970004,0.77815125,1.69019608,2.071882007,1.505149978,2.075546961,1.414973348,2.136720567,0.84509804,0.477121255,1.86332286,1.672097858,1.929418926,2.045322979,1.857332496,1.995635195,1.556302501,0,1.959041392,1.342422681,1.322219295,1.113943352,0.698970004,2.31386722,2.243038049,1.146128036,1.51851394,1.041392685,2.445604203,2.056904851,1.431363764,2.201397124,1.954242509,1.079181246,1.146128036,2.149219113,2.1430148,2.532754379,1.278753601,2.029383778,1.939519253,1.73239376,2.152288344,0.698970004,1.462397998,1.342422681,2.269512944,2.049218023,1.146128036,1.968482949,1.72427587,2.152288344,1.812913357,2.1430148,0.301029996,1.633468456,1.477121255,1.653212514,2.152288344,1.785329835,1.740362689,1.602059991,2.40654018,1.826074803,1.812913357,1.875061263,2.311753861,1.653212514,1.812913357,2.075546961,1.322219295,0,1.342422681,2.252853031
GO:0097347,1.826074803,1.897627091,1.84509804,1.886490725,1.278753601,1.913813852,1.643452676,1.591064607,1.278753601,1.770852012,2.380211242,0.698970004,1.397940009,1.716003344,1.230448921,1.755874856,1.51851394,1.707570176,2.46834733,1.991226076,1.707570176,1.832508913,1.342422681,1.857332496,0.602059991,1.113943352,1.944482672,1.832508913,1.662757832,1,2.045322979,1.944482672,1.568201724,1.230448921,1.819543936,0,1.62324929,1.278753601,1.812913357,1.792391689,1.892094603,1.84509804,1.477121255,2.227886705,1.380211242,1.041392685,1.716003344,1.544068044,1.903089987,2.093421685,1.897627091,2.033423755,1.681241237,0.602059991,1.838849091,1.662757832,1.643452676,1.380211242,1.342422681,2.117271296,1.826074803,1.079181246,1.886490725,1.447158031,2.155336037,1.919078092,1.477121255,1.954242509,2.113943352,1.477121255,1.477121255,2.113943352,1.977723605,2.365487985,1.568201724,1.832508913,2.008600172,1.819543936,2.11058971,0.903089987,1.602059991,1.531478917,2.161368002,2.445604203,1.568201724,1.991226076,1.908485019,2.037426498,1.681241237,1.968482949,0.602059991,1.832508913,1.51851394,1.681241237,2.008600172,1.531478917,1.826074803,1.568201724,2.164352856,1.892094603,2.029383778,2.025305865,2.049218023,1.785329835,1.568201724,1.973127854,1.397940009,0.698970004,1.556302501,2.053078443
GO:0009349,1.763427994,1.806179974,1.857332496,1.86332286,1.380211242,1.892094603,1.505149978,1.579783597,1.447158031,1.672097858,2.278753601,0.84509804,1.491361694,1.740362689,1.397940009,1.799340549,1.544068044,1.851258349,2.404833717,1.897627091,1.662757832,1.826074803,1.278753601,1.763427994,0.698970004,1.278753601,1.959041392,1.832508913,1.785329835,1.041392685,1.995635195,1.892094603,1.556302501,1.380211242,1.77815125,0.602059991,1.785329835,1.113943352,1.740362689,1.86332286,1.77815125,1.662757832,1.380211242,2.136720567,1.301029996,1.146128036,1.653212514,1.62324929,2.064457989,2.053078443,1.875061263,1.924279286,1.612783857,0.301029996,1.857332496,1.707570176,1.505149978,1.361727836,1.230448921,2.164352856,1.838849091,1.322219295,1.792391689,1.431363764,2.096910013,1.924279286,1.505149978,2.041392685,1.995635195,1.301029996,1.491361694,2.117271296,2.130333768,2.283301229,1.602059991,1.908485019,1.973127854,1.73239376,2.096910013,1.176091259,1.591064607,1.447158031,2.222716471,2.149219113,1.568201724,1.913813852,1.832508913,1.949390007,1.819543936,1.908485019,0.77815125,1.77815125,1.602059991,1.653212514,2.045322979,1.740362689,1.770852012,1.51851394,2.193124598,1.857332496,1.913813852,1.903089987,2.041392685,1.77815125,1.602059991,2.06069784,1.301029996,0.84509804,1.62324929,2.193124598
GO:0009425,1.612783857,1.748188027,1.653212514,1.819543936,1,1.949390007,1.531478917,1.556302501,1.301029996,1.698970004,2.477121255,0.477121255,1.113943352,1.672097858,0.84509804,1.755874856,1.447158031,1.579783597,2.444044796,1.832508913,1.612783857,2.08278537,1.041392685,1.698970004,0,1,2.037426498,1.62324929,1.579783597,0.903089987,1.939519253,1.838849091,1.230448921,1.113943352,1.62324929,0,1.544068044,0.602059991,1.579783597,1.851258349,1.770852012,1.875061263,1,2.139879086,1.176091259,0.77815125,1.799340549,1.477121255,2.089905111,2.103803721,1.880813592,1.806179974,1.146128036,0,1.633468456,1.579783597,1.51851394,1.204119983,0.698970004,2.342422681,2.146128036,0.602059991,1.73239376,1.414973348,2.264817823,1.763427994,1.301029996,2.100370545,2.037426498,1.113943352,1.204119983,2.136720567,2.056904851,2.26245109,1.361727836,1.875061263,1.913813852,1.361727836,2.079181246,0.477121255,1.342422681,1.322219295,2.176091259,2.11058971,1.505149978,1.755874856,1.838849091,1.812913357,1.748188027,1.812913357,0,1.544068044,1.204119983,1.62324929,2.021189299,1.857332496,1.806179974,1.505149978,2.243038049,1.799340549,1.84509804,1.924279286,2.227886705,1.544068044,1.544068044,1.982271233,1.146128036,0,1.230448921,2.29666519
GO:0048500,1.633468456,1.86332286,1.826074803,1.897627091,1.176091259,1.857332496,1.255272505,1.462397998,1.633468456,1.792391689,2.29666519,0.84509804,1.431363764,1.792391689,1.431363764,1.812913357,1.462397998,1.763427994,2.356025857,1.748188027,1.643452676,1.633468456,1.230448921,1.716003344,0.77815125,1.301029996,1.977723605,1.826074803,1.770852012,1.176091259,2.045322979,1.913813852,1.505149978,1.301029996,1.755874856,0.602059991,1.770852012,1,1.672097858,1.832508913,1.556302501,1.748188027,1.491361694,2.10720997,1.255272505,1.113943352,1.785329835,1.531478917,1.973127854,2.068185862,1.799340549,1.973127854,1.556302501,0.477121255,1.908485019,1.556302501,1.380211242,1.380211242,1,2.155336037,1.963787827,1.342422681,1.579783597,1.230448921,2.089905111,1.934498451,1.447158031,2.033423755,1.851258349,1.322219295,1.462397998,2.10720997,2.071882007,2.367355921,1.531478917,1.913813852,2.004321374,1.707570176,2.08278537,1.176091259,1.462397998,1.462397998,2.123851641,2.037426498,1.505149978,1.86332286,1.69019608,1.934498451,1.740362689,1.934498451,0.477121255,1.633468456,1.579783597,1.612783857,2.075546961,1.62324929,1.698970004,1.556302501,2.267171728,1.806179974,1.770852012,1.792391689,2.037426498,1.653212514,1.612783857,2.021189299,1.361727836,0.301029996,1.544068044,2.214843848
GO:0009379,1.740362689,1.819543936,1.740362689,1.84509804,1.113943352,1.832508913,1.361727836,1.447158031,1.491361694,1.72427587,2.311753861,0.84509804,1.431363764,1.633468456,1.255272505,1.77815125,1.477121255,1.73239376,2.338456494,1.785329835,1.51851394,1.77815125,1.176091259,1.62324929,0.477121255,1.176091259,1.838849091,1.819543936,1.707570176,1.113943352,1.963787827,1.86332286,1.397940009,1.278753601,1.72427587,0,1.740362689,0.954242509,1.643452676,1.748188027,1.672097858,1.612783857,1.361727836,2.10720997,1.230448921,1.176091259,1.672097858,1.556302501,1.897627091,2.037426498,1.73239376,1.913813852,1.544068044,0.477121255,1.819543936,1.544068044,1.397940009,1.255272505,0.903089987,2.139879086,1.886490725,1.230448921,1.602059991,1.204119983,2.008600172,1.86332286,1.361727836,2.041392685,1.886490725,1.146128036,1.462397998,2.056904851,2.100370545,2.328379603,1.51851394,1.806179974,1.875061263,1.62324929,1.973127854,1.041392685,1.477121255,1.176091259,2.184691431,2.079181246,1.397940009,1.886490725,1.740362689,1.963787827,1.755874856,1.929418926,0,1.602059991,1.491361694,1.579783597,2.029383778,1.477121255,1.681241237,1.447158031,2.173186268,1.819543936,1.785329835,1.77815125,2.064457989,1.579783597,1.361727836,2.045322979,1.342422681,0.698970004,1.361727836,2.127104798
GO:0009424,1.505149978,1.662757832,1.681241237,1.662757832,1.079181246,1.643452676,1.505149978,1.301029996,0.954242509,1.447158031,2.40654018,0,1.041392685,1.380211242,0.602059991,1.602059991,1.255272505,1.568201724,2.301029996,1.949390007,1.462397998,2.056904851,1.041392685,1.505149978,0,0.77815125,1.892094603,1.462397998,1.556302501,0.84509804,1.69019608,1.653212514,1.079181246,0.954242509,1.544068044,0,1.255272505,0.477121255,1.380211242,1.633468456,1.826074803,1.643452676,1.113943352,2.033423755,1.041392685,0,1.591064607,1.361727836,1.832508913,1.819543936,1.612783857,1.707570176,1.204119983,0,1.531478917,1.322219295,1.146128036,1.079181246,0.77815125,2.152288344,2.037426498,0.698970004,1.875061263,1.278753601,2.158362492,1.643452676,1.041392685,2.089905111,1.973127854,0.77815125,1.113943352,1.963787827,1.826074803,2.195899652,1.079181246,1.716003344,1.698970004,1.380211242,1.929418926,0.477121255,1.113943352,1.079181246,2.045322979,2.068185862,1.230448921,1.653212514,1.716003344,1.72427587,1.672097858,1.716003344,0,1.380211242,1.079181246,1.544068044,1.819543936,1.763427994,1.62324929,1.278753601,2.093421685,1.602059991,1.698970004,1.86923172,2.071882007,1.255272505,1.342422681,1.880813592,1,0,1.204119983,2.161368002
GO:0019008,1.531478917,1.591064607,1.698970004,1.770852012,1.146128036,1.69019608,1.322219295,1.397940009,1.380211242,1.51851394,2.025305865,0.77815125,1.342422681,1.531478917,1.176091259,1.653212514,1.301029996,1.612783857,2.315970345,1.851258349,1.431363764,1.602059991,0.954242509,1.62324929,0.698970004,1,1.857332496,1.740362689,1.662757832,1.146128036,1.73239376,1.716003344,1.255272505,1.079181246,1.591064607,0.301029996,1.556302501,0.77815125,1.505149978,1.505149978,1.672097858,1.278753601,1.176091259,1.954242509,1.146128036,0.954242509,1.51851394,1.431363764,1.826074803,1.892094603,1.602059991,1.740362689,1.462397998,0,1.643452676,1.447158031,1.342422681,1.146128036,0.903089987,2.049218023,1.740362689,0.84509804,1.698970004,1.204119983,1.755874856,1.672097858,1.278753601,1.963787827,1.792391689,1.255272505,1.322219295,1.944482672,1.913813852,2.181843588,1.462397998,1.643452676,1.785329835,1.602059991,1.973127854,0.77815125,1.397940009,1.255272505,2.086359831,1.991226076,1.322219295,1.77815125,1.643452676,1.716003344,1.62324929,1.72427587,0.301029996,1.556302501,1.414973348,1.462397998,1.968482949,1.556302501,1.568201724,1.342422681,2.049218023,1.73239376,1.633468456,1.73239376,1.986771734,1.591064607,1.255272505,1.944482672,0.77815125,0,1.380211242,1.995635195
GO:0005829,1.681241237,1.69019608,1.740362689,1.716003344,1.041392685,1.73239376,1.255272505,1.278753601,1.579783597,1.568201724,2,0.954242509,1.113943352,1.740362689,1.230448921,1.69019608,1.361727836,1.662757832,2.021189299,1.707570176,1.447158031,1.857332496,1.204119983,1.653212514,0,1.176091259,1.662757832,1.77815125,1.672097858,0.954242509,1.880813592,1.792391689,1.278753601,1.255272505,1.633468456,0.698970004,1.591064607,0.84509804,1.544068044,1.544068044,1.62324929,1.361727836,1.477121255,1.924279286,1.301029996,1.255272505,1.361727836,1.544068044,1.73239376,1.913813852,1.653212514,1.832508913,1.361727836,0.301029996,1.763427994,1.544068044,1.380211242,1.176091259,0.84509804,1.748188027,1.591064607,1.255272505,1.568201724,1.301029996,1.73239376,1.707570176,1.301029996,2.06069784,1.740362689,1.079181246,1.230448921,1.982271233,2.025305865,2.123851641,1.397940009,1.698970004,1.851258349,1.556302501,1.929418926,0.84509804,1.361727836,1.041392685,1.991226076,2,1.380211242,1.806179974,1.653212514,1.763427994,1.716003344,1.785329835,0.477121255,1.505149978,1.568201724,1.505149978,1.944482672,1.491361694,1.568201724,1.322219295,2.029383778,1.707570176,1.716003344,1.662757832,1.73239376,1.447158031,1.113943352,2.017033339,1.041392685,0.477121255,1.531478917,1.903089987
GO:0005615,1.591064607,1.716003344,1.414973348,1.69019608,1.204119983,1.662757832,1.602059991,1.146128036,1.079181246,1.491361694,1.698970004,0.602059991,1.176091259,1.176091259,1.041392685,1.602059991,1.301029996,1.602059991,2.588831726,2.068185862,1.431363764,1.924279286,1,1.681241237,0,0.477121255,1.653212514,1.72427587,1.633468456,0.903089987,1.740362689,1.785329835,1.342422681,0.903089987,1.602059991,0,1.431363764,1.041392685,1.73239376,1.397940009,1.919078092,1.079181246,1.079181246,1.857332496,1.301029996,1,1.278753601,1.361727836,1.73239376,1.755874856,1.491361694,1.755874856,1.462397998,0,1.591064607,1.505149978,1.380211242,1.230448921,1,1.748188027,1.301029996,1.079181246,1.977723605,1.431363764,1.51851394,1.62324929,1.041392685,1.792391689,1.880813592,1.322219295,1.146128036,1.73239376,1.919078092,2.056904851,1.414973348,1.322219295,1.681241237,1.568201724,2,0.477121255,1.531478917,1.301029996,2.161368002,2.285557309,1.301029996,1.944482672,1.770852012,1.602059991,1.51851394,1.819543936,0,1.716003344,1.397940009,1.397940009,1.799340549,1.707570176,1.681241237,1.431363764,1.792391689,1.785329835,1.77815125,1.806179974,1.716003344,1.755874856,1.146128036,1.819543936,1.113943352,0.477121255,1.278753601,1.633468456
GO:0005576,1.255272505,1.531478917,1.342422681,1.662757832,1.079181246,1.579783597,1.342422681,1.278753601,1.079181246,1.447158031,2.336459734,0.477121255,1.146128036,1.146128036,0.84509804,1.591064607,1.176091259,1.531478917,2.534026106,1.748188027,1.531478917,1.69019608,0.698970004,1.255272505,0,0.903089987,1.763427994,1.431363764,1.531478917,0.903089987,1.806179974,1.653212514,0.903089987,0.698970004,1.51851394,0,1.301029996,0.903089987,1.51851394,1.77815125,1.698970004,1.62324929,1.146128036,2.025305865,0.698970004,0.301029996,1.544068044,1.462397998,1.851258349,1.799340549,1.579783597,1.716003344,1.301029996,0,1.612783857,1.204119983,1.322219295,1.113943352,0.698970004,2.167317335,1.785329835,0.954242509,1.707570176,1.204119983,2.127104798,1.69019608,1,1.812913357,1.973127854,1,1.079181246,1.944482672,1.892094603,2.267171728,1.176091259,1.505149978,1.591064607,1.278753601,1.929418926,0.698970004,1.414973348,0.77815125,2.08278537,2.071882007,1.113943352,1.77815125,1.653212514,1.653212514,1.505149978,1.755874856,0.301029996,1.414973348,1,1.361727836,1.84509804,1.477121255,1.72427587,1.230448921,1.929418926,1.544068044,1.799340549,1.812913357,2.100370545,1.477121255,1.431363764,1.924279286,0.954242509,0,0.954242509,1.897627091
GO:0005839,1.51851394,1.505149978,1.716003344,1.662757832,1.278753601,1.72427587,1.361727836,1.278753601,1.397940009,1.544068044,2.021189299,0.698970004,1.146128036,1.568201724,1.041392685,1.544068044,1.397940009,1.72427587,2.252853031,1.62324929,1.544068044,1.579783597,0.954242509,1.531478917,0.477121255,1.041392685,1.832508913,1.72427587,1.69019608,1.146128036,1.755874856,1.681241237,1.342422681,1.079181246,1.544068044,0.301029996,1.414973348,0.903089987,1.544068044,1.662757832,1.612783857,1.556302501,1.255272505,1.908485019,1.176091259,0.77815125,1.633468456,1.361727836,1.959041392,1.924279286,1.602059991,1.740362689,1.342422681,0.301029996,1.591064607,1.431363764,1.322219295,1.230448921,0.698970004,2.008600172,1.72427587,1.041392685,1.51851394,1.176091259,1.857332496,1.653212514,1.176091259,1.959041392,1.792391689,1.146128036,1.255272505,1.968482949,2.025305865,2.056904851,1.414973348,1.69019608,1.707570176,1.462397998,1.959041392,0.84509804,1.361727836,1.230448921,2.045322979,1.755874856,1.447158031,1.653212514,1.62324929,1.69019608,1.612783857,1.612783857,0.602059991,1.51851394,1.397940009,1.414973348,1.934498451,1.342422681,1.612783857,1.361727836,2.008600172,1.633468456,1.653212514,1.681241237,1.959041392,1.505149978,1.380211242,1.968482949,1.079181246,0.698970004,1.380211242,2.045322979
GO:0005960,1.602059991,1.556302501,1.51851394,1.591064607,1.113943352,1.591064607,1.380211242,1.278753601,1.176091259,1.477121255,2.017033339,0.301029996,1.255272505,1.431363764,1.204119983,1.51851394,1.255272505,1.612783857,2.214843848,1.707570176,1.380211242,1.681241237,1,1.51851394,0.301029996,1,1.73239376,1.62324929,1.612783857,0.84509804,1.755874856,1.662757832,1.255272505,0.84509804,1.544068044,0.477121255,1.568201724,0.84509804,1.491361694,1.643452676,1.643452676,1.342422681,1.278753601,1.913813852,1,0.954242509,1.544068044,1.322219295,1.799340549,1.832508913,1.568201724,1.698970004,1.380211242,0.477121255,1.602059991,1.505149978,1.230448921,1.113943352,0.602059991,1.973127854,1.740362689,0.77815125,1.662757832,1.146128036,1.716003344,1.643452676,1.113943352,1.792391689,1.763427994,0.903089987,1.204119983,1.929418926,1.924279286,2.079181246,1.414973348,1.653212514,1.643452676,1.447158031,1.86923172,0.84509804,1.361727836,1.113943352,2.017033339,2.029383778,1.301029996,1.662757832,1.602059991,1.662757832,1.414973348,1.681241237,0,1.568201724,1.342422681,1.462397998,1.897627091,1.531478917,1.477121255,1.255272505,1.903089987,1.643452676,1.672097858,1.698970004,2.017033339,1.414973348,1.301029996,1.86923172,1.146128036,0.301029996,1.255272505,2.1430148
GO:0009376,1.431363764,1.505149978,1.633468456,1.62324929,1.255272505,1.707570176,1.230448921,1.278753601,1.414973348,1.568201724,2.071882007,0.77815125,1.204119983,1.531478917,1.204119983,1.612783857,1.414973348,1.579783597,2.176091259,1.556302501,1.591064607,1.69019608,0.903089987,1.477121255,0.301029996,1.176091259,1.77815125,1.531478917,1.643452676,1.146128036,1.73239376,1.748188027,1.176091259,1.079181246,1.531478917,0.477121255,1.397940009,0.954242509,1.579783597,1.633468456,1.556302501,1.633468456,1.204119983,1.908485019,1.113943352,0.698970004,1.591064607,1.505149978,1.903089987,1.908485019,1.612783857,1.672097858,1.204119983,0.477121255,1.556302501,1.301029996,1.301029996,1.278753601,0.77815125,1.929418926,1.602059991,1.079181246,1.462397998,1.176091259,1.908485019,1.612783857,1.113943352,1.86332286,1.77815125,1.204119983,1.278753601,1.959041392,1.880813592,2,1.397940009,1.633468456,1.73239376,1.477121255,1.908485019,0.903089987,1.342422681,1.176091259,1.977723605,1.653212514,1.255272505,1.612783857,1.633468456,1.62324929,1.556302501,1.602059991,0.477121255,1.531478917,1.322219295,1.462397998,1.819543936,1.278753601,1.556302501,1.204119983,1.949390007,1.662757832,1.633468456,1.681241237,1.934498451,1.431363764,1.278753601,1.880813592,0.954242509,0.477121255,1.342422681,2.049218023
GO:0030694,1.491361694,1.361727836,1.591064607,1.556302501,0.84509804,1.531478917,1.342422681,1.176091259,1.113943352,1.51851394,2.230448921,0,0.77815125,1.342422681,0.903089987,1.477121255,1.230448921,1.431363764,2.201397124,1.69019608,1.447158031,1.806179974,0.77815125,1.447158031,0,0.77815125,1.763427994,1.342422681,1.491361694,0.698970004,1.69019608,1.556302501,0.903089987,0.77815125,1.361727836,0,1.176091259,0.698970004,1.342422681,1.544068044,1.633468456,1.568201724,1.041392685,1.913813852,0.954242509,0.477121255,1.531478917,1.230448921,1.785329835,1.857332496,1.544068044,1.643452676,1.079181246,0,1.361727836,1.255272505,1.146128036,1.041392685,0.602059991,2.029383778,1.832508913,0.954242509,1.602059991,1.255272505,2,1.447158031,1.176091259,1.826074803,1.716003344,0.903089987,1.079181246,1.897627091,1.799340549,1.982271233,1.255272505,1.602059991,1.591064607,1.322219295,1.806179974,0.477121255,1.230448921,1.204119983,1.832508913,1.857332496,1.301029996,1.505149978,1.62324929,1.662757832,1.414973348,1.556302501,0,1.255272505,1.113943352,1.342422681,1.84509804,1.414973348,1.643452676,1.380211242,2.017033339,1.579783597,1.62324929,1.698970004,1.939519253,1.278753601,1.176091259,1.799340549,0.84509804,0,1.204119983,2.012837225
GO:0009420,1.414973348,1.278753601,1.633468456,1.544068044,0.84509804,1.462397998,1.176091259,1.204119983,1.146128036,1.431363764,2.320146286,0.301029996,0.477121255,1.380211242,0.301029996,1.322219295,1.041392685,1.278753601,2.136720567,1.51851394,1.278753601,1.62324929,0.602059991,1.491361694,0,0.301029996,1.612783857,1.230448921,1.380211242,0.602059991,1.602059991,1.531478917,0.77815125,0.77815125,1.322219295,0,1.079181246,0,1.322219295,1.612783857,1.380211242,1.51851394,0.903089987,1.851258349,0.954242509,0,1.633468456,1.176091259,1.72427587,1.653212514,1.51851394,1.602059991,0.903089987,0,1.462397998,1.079181246,1.230448921,0.84509804,0.477121255,2.021189299,2,0.477121255,1.414973348,1.204119983,2.075546961,1.681241237,0.77815125,1.806179974,1.84509804,0.77815125,0.77815125,1.832508913,1.740362689,2.152288344,1.146128036,1.602059991,1.653212514,0.954242509,1.740362689,0,1.079181246,0.84509804,1.826074803,1.86332286,1.278753601,1.462397998,1.662757832,1.672097858,1.361727836,1.477121255,0,1.301029996,1,1.361727836,1.707570176,1.113943352,1.633468456,1.041392685,1.968482949,1.361727836,1.681241237,1.662757832,2.075546961,1.146128036,1.146128036,1.681241237,0.84509804,0,1.113943352,2.10720997
GO:0009316,1.397940009,1.544068044,1.477121255,1.62324929,1.113943352,1.531478917,1.204119983,1.176091259,1.230448921,1.462397998,1.897627091,0.84509804,1.176091259,1.414973348,1.176091259,1.462397998,1.322219295,1.643452676,2.130333768,1.643452676,1.322219295,1.662757832,0.954242509,1.491361694,0.477121255,1.146128036,1.62324929,1.602059991,1.62324929,0.84509804,1.716003344,1.633468456,1.113943352,1.113943352,1.51851394,0.602059991,1.477121255,0.602059991,1.447158031,1.397940009,1.531478917,1.342422681,1.204119983,1.84509804,1.079181246,1.079181246,1.380211242,1.380211242,1.69019608,1.77815125,1.505149978,1.698970004,1.447158031,0,1.51851394,1.462397998,1.230448921,1.079181246,0.954242509,1.716003344,1.301029996,1.113943352,1.51851394,1.146128036,1.698970004,1.544068044,1.176091259,1.812913357,1.716003344,0.903089987,1.255272505,1.851258349,1.812913357,1.995635195,1.414973348,1.505149978,1.672097858,1.431363764,1.819543936,0.903089987,1.230448921,1.041392685,1.924279286,1.86923172,1.278753601,1.716003344,1.51851394,1.612783857,1.477121255,1.602059991,0.301029996,1.556302501,1.361727836,1.380211242,1.819543936,1.397940009,1.531478917,1.342422681,1.832508913,1.556302501,1.568201724,1.62324929,1.72427587,1.447158031,1.079181246,1.86332286,0.698970004,0.602059991,1.414973348,1.612783857
GO:0009295,1.477121255,1.591064607,1.477121255,1.73239376,0.698970004,1.477121255,1.322219295,1.176091259,1.230448921,1.51851394,1.995635195,0.602059991,1.255272505,1.255272505,0.77815125,1.672097858,0.903089987,1.230448921,1.857332496,1.86923172,1.176091259,2.08278537,0.602059991,1.342422681,0,0.903089987,1.477121255,1.505149978,1.176091259,0.77815125,1.785329835,1.643452676,1.230448921,1.079181246,1.62324929,0,1.301029996,0.301029996,1.278753601,1.568201724,1.591064607,1.556302501,0.903089987,1.982271233,0.903089987,0.301029996,1.079181246,1.462397998,1.556302501,1.72427587,1.69019608,1.707570176,1.230448921,0.477121255,1.51851394,1.414973348,1.176091259,0.954242509,0.77815125,1.62324929,1.491361694,0.602059991,1.740362689,1.041392685,1.826074803,1.591064607,1.301029996,1.770852012,1.748188027,0.477121255,0.954242509,1.770852012,1.491361694,2.004321374,1.204119983,1.531478917,1.748188027,1.397940009,1.929418926,0.602059991,1.113943352,1.079181246,1.832508913,2.176091259,1,1.62324929,1.51851394,1.662757832,1.51851394,1.73239376,0,1.255272505,1.230448921,1.204119983,1.672097858,1.662757832,1.380211242,1.079181246,1.944482672,1.681241237,1.505149978,1.653212514,1.447158031,1.414973348,1.278753601,1.612783857,0.477121255,0.301029996,1.146128036,1.602059991
GO:0009358,1.462397998,1.544068044,1.51851394,1.556302501,1,1.505149978,1.204119983,1.176091259,1.322219295,1.322219295,1.903089987,0.602059991,1.146128036,1.462397998,1.176091259,1.477121255,1.301029996,1.51851394,1.913813852,1.544068044,1.301029996,1.414973348,1.041392685,1.431363764,0,0.903089987,1.556302501,1.591064607,1.51851394,0.84509804,1.602059991,1.556302501,1.146128036,1,1.491361694,0.301029996,1.431363764,0.477121255,1.380211242,1.51851394,1.462397998,1.079181246,1.079181246,1.806179974,1.204119983,1.041392685,1.176091259,1.301029996,1.568201724,1.62324929,1.397940009,1.579783597,1.361727836,0,1.544068044,1.397940009,1.176091259,1.146128036,0.84509804,1.643452676,1.544068044,0.77815125,1.477121255,1.041392685,1.72427587,1.602059991,1,1.851258349,1.672097858,0.903089987,1.146128036,1.748188027,1.84509804,1.982271233,1.301029996,1.579783597,1.672097858,1.397940009,1.748188027,0.84509804,1.278753601,1.113943352,1.897627091,1.86332286,1.204119983,1.681241237,1.380211242,1.62324929,1.491361694,1.62324929,0,1.361727836,1.342422681,1.342422681,1.748188027,1.397940009,1.447158031,1.041392685,1.832508913,1.531478917,1.556302501,1.568201724,1.568201724,1.361727836,1.113943352,1.806179974,0,0,1.322219295,1.819543936
GO:0009274,1.505149978,1.556302501,1.491361694,1.505149978,1,1.447158031,1.322219295,1.204119983,1.041392685,1.447158031,1.963787827,0.602059991,1.041392685,1.301029996,0.698970004,1.380211242,1,1.301029996,2.079181246,1.812913357,1.176091259,1.763427994,1.113943352,1.477121255,0,0.84509804,1.397940009,1.51851394,1.204119983,0.84509804,1.662757832,1.602059991,1.113943352,0.903089987,1.447158031,0,1.380211242,0,1.397940009,1.431363764,1.62324929,1.342422681,1,1.875061263,1.278753601,1,1.204119983,1.204119983,1.431363764,1.662757832,1.342422681,1.579783597,1.414973348,0,1.477121255,1.361727836,1.380211242,0.903089987,0.698970004,1.69019608,1.079181246,0.602059991,1.69019608,1.113943352,1.672097858,1.602059991,1.079181246,1.707570176,1.740362689,0.77815125,1.113943352,1.748188027,1.544068044,2.008600172,1.301029996,1.397940009,1.643452676,1.505149978,1.886490725,0.602059991,1.176091259,1.041392685,1.770852012,2.064457989,1.176091259,1.755874856,1.51851394,1.544068044,1.397940009,1.612783857,0,1.414973348,1.301029996,1.176091259,1.579783597,1.556302501,1.462397998,1.113943352,1.716003344,1.568201724,1.681241237,1.62324929,1.653212514,1.361727836,1.079181246,1.51851394,0.602059991,0.301029996,1.301029996,1.568201724
