GO,SRR5788441,SRR5788451,SRR5788461,SRR5787992,SRR5788002,SRR5788012,SRR5788022,SRR5788032,SRR5788042,SRR5788052,SRR5788062,SRR5788072,SRR5788082,SRR5788092,SRR5788102,SRR5788112,SRR5788122,SRR5788132,SRR5788142,SRR5788152,SRR5788162,SRR5788172,SRR5788182,SRR5788192,SRR5788202,SRR5788212,SRR5788222,SRR5788232,SRR5788242,SRR5788252,SRR5788262,SRR5788272,SRR5788282,SRR5788292,SRR5788302,SRR5788312,SRR5788322,SRR5788332,SRR5788342,SRR5788352,SRR5788362,SRR5788372,SRR5788382,SRR5788392,SRR5788402,SRR5788412,SRR5788422,SRR5788432,SRR5788442,SRR5788452,SRR5788462,SRR5787993,SRR5788003,SRR5788013,SRR5788023,SRR5788033,SRR5788043,SRR5788053,SRR5788063,SRR5788073,SRR5788083,SRR5788093,SRR5788103,SRR5788113,SRR5788123,SRR5788133,SRR5788143,SRR5788153,SRR5788163,SRR5788173,SRR5788183,SRR5788193,SRR5788203,SRR5788213,SRR5788223,SRR5788233,SRR5788243,SRR5788253,SRR5788263,SRR5788273,SRR5788283,SRR5788293,SRR5788303,SRR5788313,SRR5788323,SRR5788333,SRR5788343,SRR5788353,SRR5788363,SRR5788373,SRR5788383,SRR5788393,SRR5788403,SRR5788413,SRR5788423,SRR5788433,SRR5788443,SRR5788453,SRR5788463,SRR5787994,SRR5788004,SRR5788014,SRR5788024,SRR5788034,SRR5788044,SRR5788054,SRR5788064,SRR5788074,SRR5788084,SRR5788094,SRR5788104,SRR5788114,SRR5788124,SRR5788134,SRR5788144,SRR5788154,SRR5788164,SRR5788174,SRR5788184,SRR5788194,SRR5788204,SRR5788214,SRR5788224,SRR5788234,SRR5788244,SRR5788254,SRR5788264,SRR5788274,SRR5788284,SRR5788294,SRR5788304,SRR5788314,SRR5788324,SRR5788334,SRR5788344,SRR5788354
GO:0033177,2.403120521,3.344392274,3.421768401,3.404491618,3.228913406,3.668758542,3.509068045,3.32407658,3.243781916,3.397244581,3.505285674,3.239299479,3.403806611,3.39375064,3.448242413,3.80106053,3.324899497,3.587037118,3.351409752,3.43964843,3.619197716,3.376394442,3.445448514,3.2929203,3.302763708,3.478422188,3.328175661,3.537441283,3.127752516,3.551693915,3.316599302,3.020775488,3.293362555,3.342027688,2.580924976,3.47957531,3.279666944,3.167021796,3.554973458,3.214578954,3.554610285,3.352953912,3.512016969,3.406369835,3.29578694,3.59117595,3.443419462,3.441223674,2.442479769,3.36078269,3.489114369,3.249931757,3.368100852,3.124504225,3.061452479,3.354492601,3.42143939,3.31196566,3.201397124,3.399327532,3.299289334,3.394276527,3.144574208,3.333850145,3.314920056,3.280350693,3.410608543,3.186391216,3.555215405,3.368286885,3.477699928,3.425044875,3.30920418,3.396722279,3.38219721,3.435685138,3.127104798,3.409933123,3.433609843,3.224791956,4.246720103,3.2999429,3.46686762,3.565020928,3.438542349,3.379486814,3.610021025,3.402261382,3.201123897,3.622628426,3.407560849,3.301029996,3.05804623,3.441380885,3.486288761,3.481442629,2.592176757,3.317645543,3.209515015,3.31196566,3.280122896,3.314709693,3.36361198,3.499136995,3.406710459,3.444981112,3.395501124,3.349860082,3.396722279,3.412796429,3.394101302,3.48515335,3.137354111,3.325515663,3.342027688,3.417969642,3.503245771,3.454539985,3.392872745,3.47348697,3.491081413,3.510813011,3.546912643,3.368100852,2.942008053,3.45909079,3.229937686,3.766710207,3.210853365,3.561935763,3.338456494,3.251881455,3.314499228,3.370328008,3.62324929,3.294906911
GO:0009654,2.198657087,3.666049738,3.872097974,1.146128036,1.113943352,3.579669294,3.759516759,2.862131379,3.438700533,3.570893036,3.418301291,2,0.602059991,3.729488769,3.706205542,3.66266341,3.701049631,3.963929422,3.282848603,3.717337583,3.883831713,3.594723946,3.792951708,2.004321374,2.982271233,3.277150614,1.477121255,1.579783597,2.158362492,3.239299479,3.700097705,0.954242509,0.954242509,3.152594078,2.240549248,3.316180099,0.698970004,3.229169703,3.31993844,3.113609151,3.692053365,2.309630167,3.532754379,3.790566625,3.307923704,1.041392685,2.648360011,2.158362492,2.164352856,0.903089987,3.772028165,3.08170727,3.509605705,3.180985581,2.056904851,2.911690159,3.522704993,3.533899101,2.33243846,2.545307116,2.843232778,3.606381365,1.908485019,3.296884476,3.640878779,3.62355939,2.526339277,2.037426498,3.768045814,3.636387586,3.786964259,1.62324929,2.970346876,0.602059991,0.903089987,2.880813592,2.26245109,3.124504225,3.783617765,3.495683068,3.125481266,3.665674781,3.19838213,3.60648885,3.247727833,3.749581735,3.803661923,3.287353773,3.447468131,1.77815125,2.053078443,3.590841835,2.814247596,1.079181246,3.843045811,2.815577748,1.69019608,1,3.285557309,2.418301291,3.410945859,0.698970004,3.600428326,3.256236533,3.546912643,3.637789829,1.662757832,2.260071388,2.136720567,3.742725131,3.075546961,3.371806459,3.43055877,3.674493717,2.394451681,3.511348515,3.721150844,3.242044239,3.652343055,3.347720217,1.698970004,1.041392685,3.595826777,3.131297797,1.51851394,3.64028263,3.556302501,4.035469763,2.421603927,3.847572659,3.039414119,1.707570176,3.612359948,3.759365622,1.255272505,3.50758604
GO:0015934,2.423245874,3.238798563,3.428458774,3.473194909,3.195622944,3.512150537,3.381115081,3.227372442,3.145196406,3.374931554,3.245512668,3.26599637,3.330007701,3.344981414,3.331022171,3.723947976,3.219846386,3.572174314,3.122543524,3.400365273,3.614053106,3.214578954,3.394626764,3.13225969,3.236537261,3.408918021,3.285557309,3.526468512,3.072617477,3.473632927,3.305781151,2.972202838,3.223495941,3.344195716,2.488550717,3.403292145,3.164055292,3.098989639,3.462697408,3.08278537,3.451479405,3.26245109,3.457427693,3.41564098,3.199480915,3.436957331,3.493736802,3.289142836,2.411619706,3.303843775,3.369586891,3.13001195,3.312600439,2.977266212,3.016197354,3.265289626,3.298634783,3.305351369,3.108903128,3.372359583,3.203576775,3.288696261,3.083860801,3.264817823,3.309417226,3.248218561,3.277838333,3.14113609,3.558708571,3.263399331,3.32056168,3.368100852,3.245759356,3.25791845,3.38327665,3.437592032,3.098297536,3.34869419,3.43264866,3.21005085,4.299289334,3.25163822,3.409087369,3.514946005,3.363047595,3.329601248,3.459995256,3.274388796,3.159266331,3.60346916,3.297760511,3.259115844,2.920123326,3.330210785,3.46834733,3.483729899,2.658011397,3.229681842,3.076640444,3.197004728,3.23325001,3.195068996,3.2955671,3.463146137,3.316180099,3.405004665,3.299289334,3.393224116,3.294245716,3.32858345,3.341236623,3.412964272,3.095518042,3.26904571,3.356217134,3.315760491,3.490099005,3.363235804,3.277838333,3.360025089,3.354108439,3.413299764,3.446070936,3.275311355,2.911157609,3.288025535,3.22297645,3.750431249,3.224014811,3.477699928,3.315970345,3.126456113,3.241546481,3.350441857,3.646795689,3.26927939
GO:0009539,2.181843588,3.635885685,3.678609417,1.959041392,1.462397998,3.546542663,3.651181062,3.192009593,3.469232743,3.481012421,3.422261451,2.555094449,1.301029996,3.612783857,3.628184508,3.566555331,3.566908655,3.888235673,3.213783299,3.57840997,3.792601781,3.568788212,3.683317262,2.079181246,3.009450896,3.08170727,1.653212514,1.832508913,2.204119983,3.149527014,3.57205799,1,1.763427994,3.509068045,2.423245874,3.337858429,1.431363764,3.489536629,3.353531559,3.436162647,3.717504075,2.294466226,3.520483533,3.683317262,3.458637849,1.62324929,2.943494516,2.276461804,2.198657087,1.591064607,3.628491105,3.011993115,3.541828767,3.127752516,2.10720997,3.204662512,3.598243192,3.421603927,2.376576957,2.579783597,2.95568775,3.519827994,2.045322979,3.237794993,3.564547712,3.560504415,2.677606953,2.041392685,3.684845362,3.598133646,3.654080235,2.526339277,2.990338855,1.361727836,1.716003344,3.103461622,2.240549248,3.053078443,3.682686478,3.461198289,3.793930007,3.535926741,3.259593879,3.534026106,3.264817823,3.576801896,3.819478128,3.401228167,3.428782511,2.170261715,2.271841607,3.550961752,3.03702788,1.755874856,3.737828506,2.715167358,1.698970004,1.431363764,3.489255168,2.632457292,3.453012391,1.380211242,3.548266545,3.207634367,3.620448385,3.530199698,2.041392685,2.579783597,2.214843848,3.597914471,3.06069784,3.27989498,3.338456494,3.64630568,2.715167358,3.615844883,3.662757832,3.345373731,3.523095838,3.299507299,1.939519253,1.73239376,3.560862695,3.162564407,1.643452676,3.611085733,3.448397103,4.0199052,2.825426118,3.748188027,3.040997692,2,3.527243116,3.619093331,1.908485019,3.459693976
GO:0005634,2.562292864,3.207634367,3.288249226,2.982271233,3.153814864,3.641374945,3.242044239,3.808075868,3.204933522,3.186956335,3.391816924,2.886490725,2.781755375,3.244277121,3.232487866,3.39846085,3.32159843,3.290257269,3.170261715,3.254064453,3.416141031,3.239549721,3.162862993,2.938519725,3.81190998,3.847078862,2.950364854,3.120902818,2.643452676,3.307923704,3.178113252,2.193124598,2.755874856,3.325310372,2.829946696,3.352182518,2.550228353,3.122870923,3.736077637,3.549738731,3.680335513,3.23325001,3.269512944,3.216693599,3.381115081,2.793790385,2.876794976,3.267875419,2.555094449,2.607455023,3.287577809,2.92890769,3.227372442,3.037426498,3.237040791,3.869055619,3.382377303,3.116939647,2.78604121,3.380934463,3.009875634,3.249931757,3.241048151,3.11058971,2.918030337,3.019531685,3.018284308,2.42975228,3.28780173,3.273001272,3.255995727,3.163161375,3.808210973,2.597695186,2.784617293,3.631950826,2.418301291,3.280350693,3.075546961,3.200576927,4.096562438,2.922206277,3.647480773,3.427486109,3.520090328,3.193402903,3.395501124,3.383635868,3.007747778,3.306639441,3.184691431,3.284881715,2.95230801,2.691965103,3.084933575,3.429267666,2.392696953,2.662757832,2.983626287,2.758911892,3.137670537,3.154423973,3.20871002,3.831549852,3.393048466,3.203304916,2.922725458,3.112605002,2.820201459,3.226342087,3.682235357,3.550595207,3.227115083,2.949390007,3.067070856,3.43949059,3.235275877,3.392169149,3.083860801,3.25791845,2.793790385,2.695481676,3.453471234,3.821513528,2.376576957,3.205204364,2.854913022,3.468790262,3.237292338,3.12904506,3.577606677,2.762678564,3.086359831,3.186391216,2.699837726,3.010723865
GO:0042597,2.23299611,3.152594078,3.283527365,3.417803723,3.188647296,3.507855872,3.390758529,3.035829825,3.08350262,3.232233521,3.169968174,3.244277121,3.340444115,3.252610341,3.223495941,3.714916248,3.095169351,3.44684771,3.14113609,3.311753861,3.427810573,3.062957834,3.41480628,3.11991541,3.086003706,3.26599637,3.235023159,3.478999132,3.035829825,3.509740016,3.196176185,3.147367108,3.18920949,3.242292905,2.418301291,3.357363031,3.159867847,2.96425963,3.33725954,2.856124444,3.412292509,3.220108088,3.421768401,3.301029996,3.120573931,3.452706227,3.376394442,3.252124553,2.278753601,3.286231854,3.281033367,3.06069784,3.259354927,2.989449818,2.959994838,3.042181595,3.237292338,3.196452542,3.06069784,3.315130317,3.174641193,3.196452542,3.049218023,3.197556213,3.178976947,3.078819183,3.2757719,3.081347308,3.413299764,3.110252917,3.306639441,3.377670439,3.107888025,3.302330929,3.330007701,3.225309282,3.028571253,3.37621185,3.312811826,3.098989639,4.175076721,3.118925753,3.310268367,3.481729197,3.327154512,3.218010043,3.345961542,3.12515583,3.068556895,3.588495801,3.303843775,3.106530854,2.691965103,3.345569756,3.357744325,3.397418542,2.480006943,3.203848464,3.009450896,3.178401342,3.213517757,3.211387553,3.174931594,3.302763708,3.247727833,3.293362555,3.307709923,3.333245699,3.27989498,3.252367514,3.256958153,3.410608543,3.003029471,3.120573931,3.203848464,3.238547888,3.411619706,3.393575203,3.26904571,3.23350376,3.375663614,3.429106008,3.432969291,3.057285644,2.980003372,3.239299479,3.098989639,3.614053106,3.05804623,3.385069776,3.242044239,3.127428778,3.133538908,3.23578087,3.782472624,3.244524512
GO:0019898,2.068185862,3.550717423,3.771587481,1.079181246,0.954242509,3.474944335,3.635684763,2.716837723,3.341632336,3.470116353,3.334453751,1.929418926,0.477121255,3.617943435,3.624694531,3.572755465,3.575649615,3.87540856,3.186391216,3.608846822,3.788309812,3.511616021,3.672097858,1.919078092,2.889861721,3.192288613,1.342422681,1.447158031,2.06069784,3.111262514,3.595165415,0.903089987,0.301029996,2.996511672,2.146128036,3.215108581,0.602059991,3.096214585,3.216165902,2.998695158,3.581266805,2.193124598,3.429267666,3.670060217,3.200576927,0.84509804,2.51054501,2.017033339,2.071882007,0.698970004,3.680788612,2.962369336,3.416806872,3.035829825,1.897627091,2.767155866,3.417969642,3.431202885,2.198657087,2.442479769,2.733197265,3.523356207,1.792391689,3.195899652,3.532627001,3.533263517,2.436162647,1.924279286,3.666517981,3.546172368,3.688419822,1.556302501,2.867467488,0.602059991,0.698970004,2.344392274,2.178976947,2.996949248,3.670245853,3.396548038,2.495544338,3.568201724,3.10720997,3.502290528,3.147057671,3.645618738,3.708590845,3.19838213,3.339848783,1.612783857,1.934498451,3.493318608,2.679427897,1.041392685,3.748962861,2.722633923,1.612783857,0.84509804,3.197556213,2.298853076,3.309417226,0.477121255,3.504606771,3.161667412,3.4407517,3.518118947,1.556302501,2.130333768,2.017033339,3.649821463,2.997386384,3.241795431,3.328990855,3.558708571,2.139879086,3.415307292,3.606058749,3.151982395,3.544688022,3.23146959,1.414973348,0.954242509,3.493597449,2.982723388,1.361727836,3.520221436,3.438700533,3.938669801,2.08278537,3.76064862,2.962842681,1.612783857,3.520745472,3.664171705,1.255272505,3.401055726
GO:0015935,2.250420002,3.190611798,3.47099817,3.131939295,3.052693942,3.384890797,3.312388949,3.077367905,3.096562438,3.308137379,3.062205809,3.106190897,3.207365037,3.307282047,3.285557309,3.669781615,3.179838928,3.465977368,3.111934276,3.349860082,3.521530341,3.296226287,3.375480715,2.979548375,3.129367596,3.306210508,3.074816441,3.307496038,2.990338855,3.141449773,3.276921132,2.880813592,3.090610708,3.15896526,2.437750563,3.285332228,3.048830087,3.096910013,3.382377303,3.02325246,3.343408594,3.083860801,3.312600439,3.339848783,3.096562438,3.106530854,3.266231697,3.088136089,2.240549248,3.100715087,3.395501124,2.84135947,3.248218561,2.881954971,2.800029359,3.089551883,3.257678575,3.252853031,2.887054378,3.237292338,3.090258053,3.258876629,2.973589623,3.116939647,3.186956335,3.174059808,3.18610838,2.982271233,3.44294987,3.289365952,3.362859303,3.1775365,3.089905111,3.172310969,3.14176323,3.35679046,2.998259338,3.072617477,3.309630167,3.046495164,4.042181595,3.292699003,3.307709923,3.38039216,3.198106999,3.35831564,3.472024698,3.237794993,3.10720997,3.316389751,3.127428778,3.148294097,2.783903579,2.986771734,3.420120848,3.330007701,2.445604203,3.075546961,3.085647288,2.832508913,3.177247836,3.098297536,3.154119526,3.363047595,3.301247089,3.36398783,3.128399269,3.142702246,3.130976692,3.314709693,3.119255889,3.258397804,2.974971994,3.228143608,3.164947373,3.278524965,3.448860846,3.301247089,3.285557309,3.194236749,3.204119983,3.290034611,3.312600439,3.093771781,2.683947131,3.108226656,3.135768515,3.690727544,3.000867722,3.452553063,3.203304916,3.003029471,3.18723862,3.380573003,3.422753941,3.169968174
GO:0031361,2.096910013,3.541828767,3.656098202,1.278753601,1.079181246,3.43679851,3.597585502,3.042969073,3.270911639,3.371806459,3.181843588,2.442479769,0.698970004,3.547528576,3.561578368,3.462248215,3.477410688,3.803388825,3.109240969,3.542327383,3.630631244,3.519171464,3.554246808,1.851258349,2.984527313,3.01911629,1.342422681,1.698970004,2.049218023,3.028977705,3.488973525,0.301029996,1.113943352,3.09725731,2.307496038,3.171726454,0.477121255,3.057666104,3.242541428,3.006466042,3.5594278,2.250420002,3.378579576,3.583991799,3.194791758,0.477121255,2.491361694,2.103803721,2.103803721,0.77815125,3.607347777,2.920645001,3.377124042,2.94792362,1.886490725,3.057285644,3.407050815,3.339650158,2.053078443,2.445604203,2.673020907,3.478566496,1.919078092,3.172018809,3.475816413,3.419790586,2.283301229,1.755874856,3.593396842,3.473048805,3.641771471,1.633468456,2.976808337,0.602059991,1.255272505,3.176669933,2.130333768,2.919601024,3.588831726,3.312811826,3.621902961,3.471731651,3.180985581,3.485295439,3.100370545,3.515343893,3.693726949,3.222196046,3.296226287,2.113943352,1.886490725,3.4407517,2.622214023,1.255272505,3.66754634,2.684845362,1.505149978,0.602059991,3.188928484,2.068185862,3.282622113,0.477121255,3.415474168,3.182129214,3.433929766,3.442479769,1.491361694,2.28780173,2.008600172,3.561816664,2.981365509,3.191451014,3.214578954,3.492620722,2.691965103,3.432327792,3.48756256,3.111934276,3.500648063,3.19893187,1.602059991,0.77815125,3.446381812,3.219060332,1.431363764,3.427972714,3.366982976,3.909449047,2.673020907,3.696268997,2.945468585,1.612783857,3.441852176,3.530199698,1.041392685,3.353916231
GO:0009279,2.146128036,2.919078092,3.148294097,3.205475037,3.105510185,3.276921132,3.11991541,2.958085849,2.873320602,3.072984745,3.074816441,3.024485668,3.286680969,3.061829307,3.049992857,3.48515335,2.91750551,3.240798771,2.938519725,3.119585775,3.256717746,2.99343623,3.126780577,2.982271233,2.967079734,3.139249218,3.086003706,3.28780173,2.86923172,3.237794993,3.001300933,3.076640444,3.035829825,3.024074987,2.276461804,3.172602931,3.014100322,2.871572936,3.202215776,2.831869774,3.190891717,3.134495856,3.169674434,3.094471129,2.964730921,3.342620043,3.203032887,3.134495856,2.127104798,3.150142162,3.134177108,2.876217841,3.035829825,2.658011397,2.816903839,3.009025742,3.054995862,2.995196292,2.876794976,3.156549151,3.028571253,3.045714059,2.911157609,2.973127854,2.977266212,2.929418926,3.097604329,3.006466042,3.228400359,2.940018155,3.073351702,3.136086097,2.988558957,3.23350376,3.156851901,3.172602931,2.892094603,3.085290578,3.070776463,2.85672889,4.01224652,2.985875357,3.146438135,3.252124553,3.08849047,3.056904851,3.215901813,2.986323777,2.835690571,3.46746011,3.109240969,2.902002891,2.574031268,3.183269844,3.182984967,3.339252634,2.401400541,3.108226656,2.86923172,2.957607287,2.968482949,3.104828404,2.942008053,3.163757524,3.052693942,3.09482038,3.160168293,3.156549151,3.155032229,3.045714059,3.018700499,3.152899596,2.73479983,2.943988875,3.2509077,3.048053173,3.196176185,3.281260687,3.019531685,3.167021796,3.254306332,3.314288661,3.175511813,3.015778756,2.968015714,3.029789471,2.855519156,3.419294722,2.925312091,3.18723862,3.058426024,2.969415912,2.924795996,3.081347308,3.931966115,2.951337519
GO:0000015,2.008600172,2.994317153,3.115610512,3.136403448,2.923244019,3.214578954,3.131939295,2.832508913,2.894869657,3.033021445,2.873901598,2.905256049,3.115943177,3.10002573,3.059184618,3.426836454,2.94792362,3.27600199,2.902546779,3.066325925,3.141449773,2.90579588,3.155032229,2.923244019,2.848189117,3.04453976,3.055760465,3.168497484,2.921166051,3.1430148,2.989004616,2.744292983,2.945960704,2.988558957,2.217483944,3.14332713,2.957128198,2.77815125,3.12904506,2.810232518,3.220631019,2.944482672,3.158663981,3.103119254,2.946452265,3.168202747,3.228913406,2.889861721,1.986771734,3.057285644,3.09725731,2.892094603,3.056142262,2.686636269,2.774516966,2.87909588,3.007320953,2.949877704,2.876217841,2.954724791,2.938519725,2.993876915,2.768638101,3.035829825,2.997823081,2.948901761,3.039414119,2.983626287,3.18723862,3.053462605,3.092720645,3.075546961,2.861534411,3.062205809,3.097951071,3.033021445,2.88422877,2.982723388,3.15715444,2.87909588,3.831549852,2.983626287,3.04060234,3.20709554,3.07114529,3.04453976,3.212720154,3.02201574,2.895422546,3.212187604,3.095169351,2.935003151,2.622214023,3.115610512,3.173186268,3.110926242,2.240549248,3.041787319,2.812244697,2.932980822,2.978636948,3.034628457,2.976808337,3.068185862,3.006466042,3.100370545,3.11058971,3.016197354,3.053078443,3.049992857,2.965201701,3.087071206,2.832508913,3.010723865,2.963315511,3.022428371,3.174350597,3.05804623,3.044931546,3.025305865,3.157758886,3.202488317,3.161667412,2.814913181,2.673941999,3.053462605,2.904715545,3.439806211,2.808885867,3.212187604,2.982723388,2.926342447,2.974050903,3.036628895,3.326335861,2.936513742
GO:0016459,2.374748346,3.035429738,3.164055292,2.827369273,2.950364854,3.526468512,3.119255889,3.343802333,3.117602692,3.036628895,3.279666944,2.597695186,2.539076099,3.102433706,3.116939647,3.018284308,3.14113609,2.980911938,3.033825694,3.084218687,3.16613397,3.15896526,2.923244019,2.764176132,3.380753771,3.26904571,2.858537198,2.878521796,2.485721426,3.038620162,2.989004616,2.037426498,2.428134794,3.065206128,2.574031268,3.080626487,2.387389826,2.930439595,3.28645647,3.336459734,3.474653253,3.055760465,3.07809415,2.971275849,3.297322714,2.677606953,2.572871602,3.073351702,2.390935107,2.42975228,3.109915863,2.755112266,2.991226076,2.904715545,3.136086097,3.377124042,3.271609301,2.966141733,2.572871602,3.174931594,2.80140371,3.140508043,3.10002573,2.910090546,2.477121255,2.718501689,2.82672252,1.903089987,2.989449818,3.052693942,3.15624619,2.851869601,3.343408594,2.439332694,2.658011397,3.337858429,2.303196057,3.076640444,2.499687083,3.008174184,3.427323786,2.354108439,3.378761175,3.219322508,3.099680641,3.059563418,3.292699003,3.079543007,2.778874472,2.834420704,3.08849047,3.121887985,2.627365857,2.546542663,2.557507202,3.149527014,2.025305865,2.494154594,2.786751422,2.530199698,2.934498451,3.094471129,3.01911629,3.620448385,3.284656283,3.000434077,2.72916479,2.711807229,2.607455023,3.071513805,3.2219356,3.398634325,3.098643726,2.484299839,2.656098202,3.308777774,2.91750551,3.110926242,2.874481818,3.067814511,2.626340367,2.537819095,3.274388796,3.363047595,2.008600172,2.933487288,2.324282455,3.111934276,2.828015064,2.620136055,3.34752516,2.544068044,2.864511081,3.038222638,2.539076099,2.771587481
GO:0030089,2.499687083,3.024485668,3,1.892094603,1.176091259,3.307282047,3.032215703,2.761175813,2.949877704,2.921686475,3.200303183,1.924279286,1.230448921,2.954242509,2.984527313,3.13289977,3.031812271,3.259115844,3.243781916,2.948412966,3.121231455,3.010723865,3.068556895,1.944482672,3.35564305,3.838597253,1.397940009,2.305351369,2.139879086,3.421768401,2.92788341,0.84509804,1.146128036,3.086715664,2.656098202,3.077367905,0.84509804,3.056142262,3.26810973,2.881954971,3.564073979,2.945468585,3.040997692,3.014520539,2.918030337,0.698970004,2.617000341,2.761927838,2.474216264,1.505149978,2.989004616,3.086359831,2.986771734,2.989894564,1.812913357,2.808210973,3.065206128,2.901458321,2.235528447,2.946943271,2.722633923,2.879669206,2.403120521,3.266936911,2.938019097,2.901458321,2.421603927,1.491361694,3.078819183,3.091666958,3.269746373,1.653212514,3.336059278,0.698970004,1.748188027,2.800717078,1.633468456,3.358125285,3.14113609,2.959994838,3.47957531,2.935507266,3.529686954,3.293141483,3.497758718,2.914871818,3.329397879,2.976349979,2.853698212,2.176091259,1.857332496,2.905256049,2.656098202,1,3.092018471,3.482158695,2.222716471,0.77815125,2.800029359,2.204119983,2.872156273,0.602059991,3.101403351,3.681060244,3.062581984,2.989004616,1.462397998,2.5289167,2.089905111,3.003029471,3.51054501,3.289365952,2.687528961,3.021602716,2.995196292,3.107888025,3.06669855,3.139249218,2.973127854,3.479863113,1.556302501,0.77815125,3.349277527,3.684576087,1.278753601,3.218797998,2.902002891,3.443262987,2.820857989,3.095518042,3.410439786,1.672097858,2.937016107,2.944975908,2.086359831,3.090610708
GO:0009428,1.875061263,3.032618761,3.100715087,2.935003151,2.895974732,3.31868927,3.210853365,2.73479983,2.932473765,3.097604329,2.982271233,2.763427994,3.025715384,3.090258053,3.090610708,3.325515663,3.01494035,3.175511813,2.935003151,3.135768515,3.263872677,3.158060794,3.034227261,2.939019776,2.843855423,3.088136089,2.943988875,3.093771781,2.650307523,3.183554534,2.989449818,2.753583059,2.781755375,2.827369273,1.973127854,3.142702246,2.907411361,2.727541257,3.135768515,2.745074792,3.021602716,2.989894564,3.180412633,3.032618761,3.015359755,3.118925753,2.967547976,3.036628895,1.832508913,2.993876915,3.164352856,2.722633923,3.037824751,2.762678564,2.695481676,2.798650645,3.061452479,3.028164419,2.77815125,3.051538391,2.897077003,3.119255889,2.802773725,2.746634199,2.904174368,2.918554531,3.080626487,2.893761762,3.162564407,3.007747778,3.161966616,3.164650216,2.890979597,3.037426498,2.962369336,2.7930916,2.741151599,3.075911761,2.989894564,2.847572659,3.538824989,2.950364854,2.860936621,3.240549248,2.974971994,3.07114529,3.332842267,2.912222057,2.877946952,3.124178055,2.957128198,2.91750551,2.63447727,3.002166062,3.112269768,3.236789099,2.149219113,3.033021445,2.805500858,2.869818208,2.985875357,2.942504106,3.034628457,2.983626287,3.07114529,3.097604329,2.941014244,2.925827575,2.981365509,3.106190897,2.939519253,3.068927612,2.780317312,2.851869601,3.144262774,3.06595298,3.101059355,3.085290578,3.0523091,3.318897715,3.083144143,3.086003706,3.201123897,2.81756537,2.741151599,2.976808337,2.805500858,3.386855529,2.575187845,3.192009593,2.79518459,2.897077003,2.904715545,3.037426498,3.477699928,2.942504106
GO:0019008,1.929418926,2.863917377,2.932473765,3.230959556,2.996511672,2.940018155,2.997386384,2.768638101,2.762678564,2.769377326,2.866877814,2.909020854,3.319730494,2.875061263,2.810232518,3.033423755,2.792391689,3.045322979,2.768638101,2.873901598,3.050379756,2.694605199,3.075546961,3.023663918,2.870988814,3.078456818,3.218797998,3.238798563,2.959518377,2.88422877,2.783903579,2.881384657,3.041787319,3.008174184,2.146128036,3.05422991,3.161667412,2.650307523,3.113274692,2.719331287,3.118595365,2.965671971,2.903632516,2.778874472,2.838849091,3.442479769,3.321805484,2.955206538,1.954242509,3.241546481,2.922206277,2.950851459,2.904174368,2.505149978,2.848804701,2.822821645,2.91750551,2.771587481,2.95616843,3.003460532,2.96425963,2.804820679,2.904174368,2.914343157,2.79518459,2.683947131,3.113609151,3.116607744,3.008600172,2.718501689,2.942008053,3.04453976,2.872156273,3.243781916,3.234010818,2.985875357,3.002597981,2.752048448,2.894869657,2.685741739,3.971924949,2.737192643,3.028164419,2.967547976,3.048441804,2.873901598,3.006037955,2.86332286,2.680335513,3.288249226,3.193124598,2.751279104,2.674861141,3.298853076,2.960946196,3.040206628,2.285557309,3.218797998,2.605305046,3.033021445,2.847572659,3.164055292,2.804820679,3.025305865,2.935507266,2.870403905,3.266936911,3.034227261,3.199755177,2.847572659,3.013258665,2.870988814,2.607455023,2.769377326,2.651278014,2.935507266,2.970346876,3.037426498,2.870988814,2.906873535,3.303412071,3.357744325,2.935003151,2.802773725,2.854306042,2.875639937,2.713490543,3.230959556,2.81756537,3.006893708,2.945960704,3.100370545,2.765668555,2.84509804,3.412124406,2.836956737
